name,training_time,size,execution_time,10-off_precision,15-off_precision,20-off_precision
nn_wald_103,0.6087717679999969,156525832,0.7877289309999469,0.936231884057971,1.0,1.0
nn_wald_104,0.5799548679999589,156771992,0.7892510249994302,0.7114624505928854,0.8260869565217391,0.8695652173913043
nn_wald_105,0.6011595229999784,157022560,0.7969889320002039,0.9573934837092731,1.0,1.0
nn_wald_106,0.532829338999818,157268560,0.7901582140002574,0.6153846153846154,0.7637362637362637,0.8846153846153846
nn_wald_107,0.5297133429999121,157510312,0.8183018019999508,0.21775544388609716,0.4187604690117253,0.6298157453936348
nn_wald_108,0.7579317710001305,157760880,0.8185189919995537,0.7299145299145299,0.8461538461538461,0.9076923076923077
nn_wald_109,0.7953596330000892,158011448,0.7929788949995782,0.8163992869875223,0.893048128342246,0.9144385026737968
nn_wald_110,0.6020694929998172,158508064,0.828875811999751,0.863080684596577,0.9633251833740831,0.9877750611246944
nn_wald_111,0.5736422189997938,158758472,0.8123797899997953,0.8436724565756824,0.8734491315136477,0.9106699751861043
nn_wald_112,0.8015858109999954,159009040,0.8341050420003739,0.8317757009345794,0.891588785046729,0.9121495327102803
nn_wald_113,0.7860763699998188,159259608,0.8453804290002154,0.6202290076335878,0.799618320610687,0.9255725190839694
nn_wald_114,0.4880188120000639,159505768,0.813692028999867,0.015717092337917484,0.0412573673870334,0.05108055009823183
nn_wald_115,0.8237161120000565,159756336,0.8381851170006485,0.6631016042780749,0.8253119429590018,0.8912655971479501
nn_wald_116,0.4882817649997833,160002496,0.8395077209997908,0.6534090909090909,0.8494318181818182,0.9971590909090909
nn_wald_117,0.7255609569999706,160248496,0.8077063009995982,0.45758354755784064,0.6760925449871465,0.8303341902313625
nn_wald_118,0.5213918829999784,160494496,0.8349765800003297,0.5304878048780488,0.75,0.8384146341463414
nn_wald_119,0.5584731010001178,160744904,0.8251575510003022,0.6851851851851852,0.9228395061728395,0.9876543209876543
nn_wald_21,0.4841288730001452,163728992,0.8706866499996977,0.27350427350427353,0.5441595441595442,0.6267806267806267
nn_wald_22,0.7354442070000005,163975040,0.8392172089997985,0.6147403685092128,0.8207705192629816,0.8844221105527639
nn_wald_23,0.7458935670001665,164221040,0.834457754000141,0.5496323529411765,0.6691176470588235,0.8455882352941176
nn_wald_24,0.5511791809999522,164467184,0.8440398729999288,0.9147540983606557,0.9508196721311475,1.0
nn_wald_25,0.6395830670001033,164717592,0.844235571000354,0.8466257668711656,0.8650306748466258,0.8803680981595092
nn_wald_26,0.5175472020000598,164968160,0.8498569560006217,0.12609457092819615,0.18914185639229422,0.2732049036777583
nn_wald_27,0.7695024739998644,165218728,0.8581164710003577,0.8322295805739515,0.9955849889624724,1.0
nn_wald_28,0.5093827549999332,165469280,0.8508483400000841,0.6986301369863014,0.989041095890411,1.0
nn_wald_29,0.4569397539999045,165719688,0.8502622579999297,0.02756892230576441,0.040100250626566414,0.05263157894736842
nn_wald_30,0.4785363109999707,166212040,0.9401462670002729,0.5804749340369393,0.8126649076517151,0.9604221635883905
nn_wald_31,0.549082381000062,166458200,0.8484744289999071,0.7620320855614974,0.8475935828877005,0.9625668449197861
nn_wald_32,0.6606238819999817,166708752,0.8564439350002431,0.8407534246575342,0.9571917808219178,1.0
nn_wald_33,0.7305191430000377,166959320,0.8527234000002863,0.8948717948717949,0.9435897435897436,1.0
nn_wald_34,0.7686291659999824,167209888,0.8542884770004093,0.7189292543021033,0.8202676864244742,0.9177820267686424
nn_wald_35,0.5561581009999372,167460456,0.8597348969997256,0.5975903614457831,0.9156626506024096,1.0
nn_wald_36,0.4609057980001126,167706600,0.8517203850005899,0.03231597845601436,0.05745062836624776,0.10233393177737882
nn_wald_37,0.4828396420000445,167952760,0.9028271269999095,0.0285204991087344,0.0481283422459893,0.08021390374331551
nn_wald_38,0.5950324580001052,168203328,0.8764104350002526,0.7972972972972973,0.9362934362934363,0.9768339768339769
nn_wald_39,0.7491251120000015,168453576,0.8750071750000643,0.43866171003717475,0.6022304832713755,0.7304832713754646
nn_wald_40,0.5980862569999772,168950000,0.86935216099846,0.3240418118466899,0.41289198606271776,0.6289198606271778
nn_wald_41,0.5986584320000929,169196160,0.8646718459986005,0.8457627118644068,0.8830508474576271,0.9152542372881356
nn_wald_42,0.7548615390001032,169446728,0.8675600339993252,0.8822429906542056,0.9962616822429906,1.0
nn_wald_43,0.5556109560000095,169692728,0.8649853669994627,0.5569620253164557,0.7658227848101266,0.8860759493670886
nn_wald_44,0.5699568270001691,169938872,0.866160059998947,0.7845433255269321,0.8548009367681498,0.9859484777517564
nn_wald_45,0.7945176769999307,170189280,0.9603549870007555,0.6350877192982456,0.8017543859649123,0.8842105263157894
nn_wald_46,0.7557211929999994,170439848,0.8982689330005087,0.7901234567901234,0.8292181069958847,0.8950617283950617
nn_wald_47,0.7359698609998304,170690256,0.9265814169993973,0.8610271903323263,0.9244712990936556,0.9758308157099698
nn_wald_48,0.5202950640000381,170940648,0.8922387059992616,0.2529711375212224,0.6196943972835314,0.7589134125636672
nn_wald_49,0.7793015299998842,171191216,0.8817059100001643,0.6944444444444444,0.8611111111111112,0.8871527777777778
nn_wald_50,0.7987888980001117,171692224,0.8806970799996634,0.7114337568058077,0.852994555353902,0.8747731397459165
nn_wald_51,0.5642315259999577,171938384,0.8934295809995092,0.776595744680851,0.8957446808510638,0.9212765957446809
nn_wald_52,0.5582683009999982,172188776,0.8902124480009661,0.6140776699029126,0.7402912621359223,0.9247572815533981
nn_wald_53,0.5109850009998809,172440392,0.8862390720005351,0.907185628742515,1.0,1.0
nn_wald_54,0.5380231729998286,172686552,0.8874329819991544,0.4626865671641791,0.6828358208955224,0.7779850746268657
nn_wald_55,0.4810068070000853,172936960,0.8910202719998779,0.02925531914893617,0.0425531914893617,0.05585106382978723
nn_wald_56,0.7532403309999154,173187512,0.8935372900014045,0.9090909090909091,0.9718614718614719,1.0
nn_wald_57,0.6042552920000617,173437920,0.892047306000677,0.6868512110726643,0.8494809688581315,0.8979238754325259
nn_wald_58,0.7275776050000786,173688488,0.9007217310008855,0.9215686274509803,1.0,1.0
nn_wald_59,0.4626230849999047,173934648,0.907998710999891,0.09777777777777778,0.29777777777777775,0.68
nn_wald_60,0.4872784969998065,174426824,0.9305740090003383,0.7055214723926381,0.9601226993865031,1.0
nn_wald_61,0.559297357999867,174677392,0.9304594729983364,0.13610586011342155,0.2495274102079395,0.553875236294896
nn_wald_62,0.7302379860000201,174927960,0.913064606998887,0.9,1.0,1.0
nn_wald_63,0.7425659440000345,175178528,0.9081000990008761,0.8529411764705882,0.9088235294117647,1.0
nn_wald_64,0.4528361669999867,175428760,0.9161548140000377,0.022774327122153208,0.033126293995859216,0.043478260869565216
nn_wald_65,0.5563750369999525,175674920,0.928085307999936,0.7765042979942693,0.9255014326647565,1.0
nn_wald_66,0.5075668599999972,175925488,0.9208728029989288,0.8563685636856369,0.962059620596206,1.0
nn_wald_67,0.4513891639999201,176175736,0.913892908998605,0.018425460636515914,0.02680067001675042,0.035175879396984924
nn_wald_68,0.7821892119998209,176426128,0.9193580399987695,0.6641074856046065,0.8656429942418427,0.9078694817658349
nn_wald_69,0.5134592899999006,176676696,0.9155955329988501,0.5242914979757085,0.6417004048582996,0.7388663967611336
nn_wald_70,0.7459049449998929,177177864,0.9871590300008393,1.0,1.0,1.0
nn_wald_71,0.4916020559999197,177428272,0.9252540090001276,0.035046728971962614,0.25934579439252337,0.7733644859813084
nn_wald_72,0.5279667259999314,177674416,0.9304210419995798,0.0017094017094017094,0.0017094017094017094,0.0017094017094017094
nn_wald_73,0.5125740979999591,177916168,0.9323992589997943,0.446064139941691,0.521865889212828,0.6676384839650146
nn_wald_74,0.7370461999998952,178166576,0.9387157009987277,0.6004415011037527,0.7350993377483444,0.8830022075055187
nn_wald_75,0.5744282980001572,178416984,0.9348262680014159,0.7717717717717718,0.8288288288288288,0.8648648648648649
nn_wald_76,0.5227015929999652,178667536,0.9540132620004442,0.8442211055276382,0.9463986599664992,0.9865996649916248
nn_wald_77,0.5352851719999308,178917944,0.9291967909994128,0.7729591836734694,0.8801020408163265,0.923469387755102
nn_wald_78,0.7578559190001215,179168512,0.9286129850006546,0.8905109489051095,1.0,1.0
nn_wald_79,0.5977810790000149,179414672,0.9583914329996333,0.7913793103448276,0.843103448275862,0.8896551724137931
nn_wald_80,0.5966804679999314,179911256,0.9426524149985198,0.6570796460176991,0.8296460176991151,0.8849557522123894
nn_wald_81,0.6903429139999844,180161824,0.9387478110002121,0.7647058823529411,0.8487394957983193,0.9012605042016807
nn_wald_82,0.5101840039999388,180412232,0.9504914569988614,0.11282051282051282,0.3769230769230769,0.735897435897436
nn_wald_83,0.7080002279999462,180662640,0.9880401770005847,0.8194444444444444,0.9055555555555556,0.9916666666666667
nn_wald_84,0.6107100369999898,180913192,0.9478222279994952,0.973421926910299,1.0,1.0
nn_wald_85,0.5494323119999079,181154944,0.9561573419996421,0.3338926174496644,0.5285234899328859,0.7181208053691275
nn_wald_86,0.5151942750001126,181401104,0.950877291001234,0.7191977077363897,0.8510028653295129,1.0
nn_wald_87,0.7061208699999497,181651512,0.9619863080006326,0.9133333333333333,1.0,1.0
nn_wald_88,0.7806130100000246,181897656,0.945782318000056,0.4076655052264808,0.6655052264808362,0.8048780487804879
nn_wald_89,0.7617198159998679,182148224,0.9565765509996709,0.8237885462555066,0.8722466960352423,0.9977973568281938
nn_wald_90,0.49196285800007894,182644824,0.9552827700008493,0.36741214057507987,0.65814696485623,0.7987220447284346
nn_wald_91,0.768022098000074,182895392,0.9555581120002898,0.8275154004106776,0.9486652977412731,1.0
nn_wald_92,0.7974721089999548,183141536,0.9565682070006005,0.26842105263157895,0.3543859649122807,0.4842105263157895
nn_wald_93,0.7797576530001606,183387696,0.9510608519995003,0.29411764705882354,0.42463235294117646,0.6158088235294118
nn_wald_94,0.4695524100000057,183633696,0.9613855619991227,0.26851851851851855,0.5771604938271605,0.75
nn_wald_95,0.7866735779998635,183884264,0.9636335590003,0.638095238095238,0.88,1.0
nn_wald_96,0.7431565770000361,184134816,0.9652438950015494,0.8712121212121212,0.8939393939393939,0.9318181818181818
nn_wald_97,0.7237614960001792,184385384,0.966397351001433,0.9389067524115756,0.9935691318327974,1.0
nn_wald_98,0.7601438659999076,184635952,0.9668064450015663,0.7853658536585366,0.9219512195121952,0.9902439024390244
nn_wald_99,0.6030555669999558,184881952,0.9674339929988491,0.47189097103918226,0.6439522998296422,0.807495741056218
nn_beta_1,24.826591404000002,185132344,0.9702306529998168,0.004828460920233072,0.005600763512155917,0.006756077958609604
nn_beta_10,13.78457172200001,185382704,0.9745221009998204,0.004645833857930652,0.006043361116007353,0.007264623674867172
nn_beta_11,11.075879977,185628816,0.9693616430013208,0.0046255135424111945,0.006607046353921517,0.008542091592141275
nn_beta_12,5.287101003000032,185874928,0.9635675680001441,0.004634090116502444,0.007311695757797862,0.01032030783598631
nn_beta_120,0.5388277089999747,186121040,0.9787966089988913,0.6673773987206824,0.8187633262260128,0.8869936034115139
nn_beta_13,5.42695347099999,186371240,0.9800474069998018,7.150983260198277e-05,0.0001040143019665204,0.00013651877133105802
nn_beta_14,15.020860034000009,186617352,0.9782312600000296,0.002039778383759685,0.002705276371034065,0.003538501493312557
nn_beta_15,24.576678824000002,186867712,0.9791381960003491,0.001956452730935923,0.0031355070257383664,0.004528345890477517
nn_beta_16,34.18225697399998,187118232,0.98188833399945,0.0021886083239867835,0.0030858771105520023,0.003467822607535845
nn_beta_17,19.174697824999953,187364184,0.9861876200011466,0.024940842404164696,0.03647788820529,0.04890887101014881
nn_beta_18,27.017547580999924,187614704,0.9967970270008664,0.002404991091536666,0.0035986663765780916,0.004733539923440137
nn_beta_19,11.20124296000006,187864904,0.9901488590003282,0.024938736187354114,0.036628970832605925,0.05030421766596189
nn_beta_2,8.540767494999955,188111016,0.9866720610007178,0.0004674982468815742,0.000616247689071166,0.000796872011729956
nn_beta_20,20.885501539000188,188361376,0.9969955060005304,0.000439978595635888,0.0007669897140139128,0.0009394137582495987
nn_beta_21,0.4550386529999742,188611736,0.9900158649998048,0.023454157782515993,0.03411513859275053,0.04477611940298507
nn_beta_3,11.520299614999885,188862096,1.0005284349990688,0.0018298091416024166,0.0025431245696847147,0.004174445939994666
nn_beta_4,20.91717603300003,189112456,0.9854902879997098,0.01709761095384178,0.02551908749570635,0.0325132955097303
nn_beta_5,9.956110062000107,189358568,0.9968245860000025,0.0005180112512043762,0.0007200356391740829,0.0009738611522642272
nn_beta_6,3.454925128000013,189608928,0.9950804969994351,6.072650988185934e-05,8.832946891906813e-05,0.00011593242795627692
nn_beta_7,8.527984678000166,189854880,1.0070848209998076,0.0,0.0,0.0
nn_beta_8,12.561079625000048,190100992,1.0066393180004525,0.004586715796342142,0.007107170501724017,0.00949328625072767
nn_beta_9,20.532462721999988,190351352,1.0031698519997008,0.003072719250213974,0.005603193926860776,0.007538262797237742
nn_logis_1,5.254004033000001,190597464,1.0023739120006212,0.00043583366262987843,0.000767067246228586,0.0010169452128030497
nn_logis_10,23.711235311999868,190843416,1.0043698280005628,0.00015330873093222659,0.0002135371609413156,0.0002792409027694127
nn_logis_11,26.09328546200004,191093936,1.012981296000362,0.025704580923528873,0.03455430092720096,0.04319593622815875
nn_logis_12,12.466269034000106,191340048,1.0117719640002178,0.01848235349258675,0.028538545263278495,0.037803156946375656
nn_logis_13,6.0191404709999015,191836520,1.0189869980004005,0.006055143405209272,0.007898264346298737,0.009082715107813909
nn_logis_14,8.896329904999902,192082632,1.021184679999351,0.04723797773474762,0.06998303545418716,0.08959793455226736
nn_logis_15,15.99341605399968,192332832,1.0183902960015985,6.950679139274234e-05,0.0001042601870891135,0.0001332213501694228
nn_logis_16,11.955157866000267,192583352,1.1387766349998856,0.0013027818223618668,0.0019094694357166576,0.002522543234475183
nn_logis_17,15.87213112299969,192825056,1.0294712490012898,0.0007945794443386215,0.001404119839995646,0.0018231788620098506
nn_logis_18,14.024664512999609,193071168,1.0200408340006106,0.000789255770624159,0.0012809232998654383,0.0018114066866783977
nn_logis_19,31.726484074000386,193321688,1.0270814079995034,0.00967691990090834,0.01393992568125516,0.017067506193228738
nn_logis_2,4.6845897989996965,193578032,1.0269340019985975,5.891552584784798e-05,8.569531032414251e-05,0.00011247509480043704
nn_logis_20,11.276299691000075,193828392,1.0269451270014542,0.011781816404101636,0.021467593893988095,0.029491206414001294
nn_logis_3,28.267208080999808,194320296,1.0290184129989939,0.0001630450060439097,0.00020240069715795687,0.000230511905096562
nn_logis_4,14.301617289000205,194566248,1.0418993319999572,0.008072422685905497,0.012356401457831583,0.015100492337858862
nn_logis_5,16.258210022000185,194812200,1.0307794420004939,0.001527242397601497,0.0025641892653456865,0.003426433128198192
nn_logis_6,22.607569516000236,195062720,1.0378427720006584,0.0008690519135539304,0.0015522688267252593,0.0020715136807354694
nn_logis_7,11.570508523999706,195313080,1.0345305709997774,0.00023272050267628578,0.0003516665373774985,0.0005016419724355493
nn_logis_8,11.46306858900016,195563440,1.051698386998396,0.0004039576470320492,0.0006941244075761972,0.0008875689146056292
nn_logis_9,3.5459560180001968,195813640,1.051832140001352,7.289740684042758e-05,0.00010603259176789466,0.00013916777669536174
nn_logn_1,39.86290753000004,196059752,1.0486069159996987,0.0007904846725022001,0.0009433117091859589,0.0011593775196698936
nn_logn_10,23.83587820699995,196305704,1.0435488580005767,0.0016991010569989134,0.002877934736079555,0.0036418716454279035
nn_logn_11,31.152189023000123,196551656,1.050048102000801,0.002496333713540818,0.00318070718592146,0.0041323122046602575
nn_logn_12,40.68818846700015,196801856,1.1858614559987473,0.00073634313590133,0.0012016710898389762,0.002111873021717009
nn_logn_120,0.6491484990001481,197047968,1.2395681500001956,0.20527859237536658,0.4604105571847507,0.6891495601173021
nn_logn_13,32.7992172080003,197293920,1.1203036599999905,0.00481177040836935,0.006008401664175789,0.007614008159308478
nn_logn_14,11.350015612999867,197535624,1.1500353350002115,0.0002725522488460022,0.00036533599313400293,0.0004755166894760038
nn_logn_15,31.535500591000076,197786144,1.1738869679993513,0.00041939358793803333,0.0006213238339822716,0.000807720984176953
nn_logn_16,13.022779086999892,198032096,1.1155100719988695,0.00025146829543612985,0.000363231982296632,0.00046381930047108397
nn_logn_17,19.943243302000155,198282616,1.122697294000318,0.0008223029788588556,0.0011207193824769887,0.001445661688638956
nn_logn_18,28.78540027700001,198532976,1.145394208999278,0.0006156722799256633,0.0008950050735956401,0.001174337867265617
nn_logn_19,22.755726249999494,198778928,1.1224275140011741,0.0003385110622860355,0.000472638086965408,0.0007408921363241531
nn_logn_2,20.38886620299945,199020632,1.1437077680002403,0.00020904102430101908,0.0002926574340214267,0.0003867258949568853
